timestamp_local,timestamp_epoch_s,hr_bpm,rr_ms
2026-09-13 19:09:34.022,1789337374.0222075,101,593
2026-09-13 19:09:34.378,1789337374.378033,102,586
2026-09-13 19:09:34.967,1789337374.967033,102,589
2026-09-13 19:09:35.960,1789337375.9601738,100,598
2026-09-13 19:09:36.389,1789337376.389917,101,593
2026-09-13 19:09:36.991,1789337376.9919171,100,602
2026-09-13 19:09:37.389,1789337377.389387,100,599
2026-09-13 19:09:37.984,1789337377.9843872,101,595
2026-09-13 19:09:38.378,1789337378.378758,101,594
2026-09-13 19:09:38.971,1789337378.971758,101,593
2026-09-13 19:09:39.962,1789337379.9625418,101,595
2026-09-13 19:09:40.405,1789337380.4050148,101,594
2026-09-13 19:09:40.997,1789337380.9970148,101,592
2026-09-13 19:09:41.397,1789337381.3978653,102,591
2026-09-13 19:09:41.986,1789337381.986865,102,589
