timestamp_local,timestamp_epoch_s,x_mg,y_mg,z_mg
2026-09-11 19:39:01.503,1789166341.5037086,-967,34,64
2026-09-11 19:39:01.523,1789166341.5237086,-966,35,55
2026-09-11 19:39:01.543,1789166341.5437088,-961,32,45
2026-09-11 19:39:01.563,1789166341.5637088,-956,31,56
2026-09-11 19:39:01.583,1789166341.5837088,-963,28,56
2026-09-11 19:39:01.603,1789166341.6037087,-971,29,40
2026-09-11 19:39:01.623,1789166341.6237087,-965,26,33
2026-09-11 19:39:01.643,1789166341.6437087,-929,23,96
2026-09-11 19:39:01.663,1789166341.6637087,-972,27,82
2026-09-11 19:39:01.683,1789166341.6837087,-983,33,22
2026-09-11 19:39:01.703,1789166341.7037086,-968,28,18
2026-09-11 19:39:01.723,1789166341.7237086,-962,42,61
2026-09-11 19:39:01.743,1789166341.7437086,-989,36,70
2026-09-11 19:39:01.763,1789166341.7637086,-992,26,78
2026-09-11 19:39:01.783,1789166341.7837088,-998,25,75
2026-09-11 19:39:01.803,1789166341.8037088,-984,28,67
2026-09-11 19:39:01.823,1789166341.8237088,-978,29,49
2026-09-11 19:39:01.843,1789166341.8437088,-966,31,39
2026-09-11 19:39:01.863,1789166341.8637087,-959,31,60
2026-09-11 19:39:01.883,1789166341.8837087,-967,25,74
2026-09-11 19:39:01.903,1789166341.9037087,-979,24,67
2026-09-11 19:39:01.923,1789166341.9237087,-979,23,65
2026-09-11 19:39:01.943,1789166341.9437087,-978,27,65
2026-09-11 19:39:01.963,1789166341.9637086,-979,30,62
2026-09-11 19:39:01.983,1789166341.9837086,-977,28,68
2026-09-11 19:39:02.003,1789166342.0037086,-976,26,74
2026-09-11 19:39:02.023,1789166342.0237086,-976,27,74
2026-09-11 19:39:02.043,1789166342.0437088,-973,27,73
2026-09-11 19:39:02.063,1789166342.0637088,-974,26,68
2026-09-11 19:39:02.083,1789166342.0837088,-973,26,64
2026-09-11 19:39:02.103,1789166342.1037087,-971,28,63
2026-09-11 19:39:02.111,1789166342.1117566,-969,26,71
2026-09-11 19:39:02.131,1789166342.1317565,-970,26,73
2026-09-11 19:39:02.151,1789166342.1517565,-970,24,83
2026-09-11 19:39:02.171,1789166342.1717565,-980,29,65
2026-09-11 19:39:02.191,1789166342.1917565,-976,23,59
2026-09-11 19:39:02.211,1789166342.2117565,-963,24,90
2026-09-11 19:39:02.231,1789166342.2317564,-977,26,97
2026-09-11 19:39:02.251,1789166342.2517567,-984,28,56
2026-09-11 19:39:02.271,1789166342.2717566,-970,27,64
2026-09-11 19:39:02.291,1789166342.2917566,-968,31,83
2026-09-11 19:39:02.311,1789166342.3117566,-973,32,91
2026-09-11 19:39:02.331,1789166342.3317566,-975,26,82
2026-09-11 19:39:02.351,1789166342.3517566,-973,25,72
2026-09-11 19:39:02.371,1789166342.3717566,-969,29,69
2026-09-11 19:39:02.391,1789166342.3917565,-967,31,71
2026-09-11 19:39:02.411,1789166342.4117565,-970,30,78
2026-09-11 19:39:02.431,1789166342.4317565,-972,29,80
2026-09-11 19:39:02.451,1789166342.4517565,-974,29,84
2026-09-11 19:39:02.471,1789166342.4717565,-975,32,69
2026-09-11 19:39:02.491,1789166342.4917567,-972,28,70
2026-09-11 19:39:02.511,1789166342.5117567,-971,26,82
2026-09-11 19:39:02.531,1789166342.5317566,-978,31,80
2026-09-11 19:39:02.551,1789166342.5517566,-975,29,84
2026-09-11 19:39:02.571,1789166342.5717566,-972,27,81
2026-09-11 19:39:02.591,1789166342.5917566,-971,31,78
2026-09-11 19:39:02.611,1789166342.6117566,-969,30,76
2026-09-11 19:39:02.631,1789166342.6317565,-971,27,76
2026-09-11 19:39:02.651,1789166342.6517565,-972,26,73
2026-09-11 19:39:02.671,1789166342.6717565,-971,27,77
2026-09-11 19:39:02.691,1789166342.6917565,-974,29,79
2026-09-11 19:39:02.711,1789166342.7117565,-975,29,76
2026-09-11 19:39:02.731,1789166342.7317564,-971,28,81
